17324; 0.1328152257443725
23294; 0.1218996707328734
1384; 0.11928520479694511
6492; 0.11676129176720372
33557; 0.10676746872929925
13187; 0.10667913334604605
10039; 0.10541597209544612
12542; 0.10148144979226738
13321; 0.10108599239507353
42188; 0.09954059910146885
34257; 0.09890237761978139
17309; 0.09331353625746003
27832; 0.09265172901229457
13218; 0.09250592966244374
26911; 0.09125083408573927
32563; 0.09035645148815412
11923; 0.08963236411204858
3193; 0.0861814300606027
26339; 0.08290656800801992
158; 0.08232301944371935
1454; 0.08051872054302876
6505; 0.07931167789255492
39846; 0.0789711896153079
26356; 0.07892575423298781
9305; 0.07838744697101982
2718; 0.07829092692556573
26926; 0.07612693178065491
19854; 0.07578358143033649
3206; 0.07425881643742457
34255; 0.0720460359425701
30608; 0.07184186550258251
35798; 0.07183915872104843
3244; 0.06951429900260418
6544; 0.06825683447232288
4017; 0.06792822846378807
12614; 0.06778209534629646
23354; 0.06698954604606992
1324; 0.06667498622443839
3247; 0.06582646347205999
26910; 0.06480004190164908
177; 0.06461370044599538
19843; 0.06422001629265273
202; 0.06370132285768625
3225; 0.06332557075314586
36802; 0.0629273343386437
27868; 0.06288032715676443
1397; 0.06264111531540624
25533; 0.06245248787336968
26333; 0.06245210924096219
3200; 0.062154559098520426
38632; 0.06208730822713952
1566; 0.06167772277459211
1409; 0.06138692914729981
10014; 0.06094339749947213
23330; 0.06086067089842729
224; 0.060322014690958485
11946; 0.06002128273037798
40123; 0.059666463421518316
29296; 0.05923980590786103
23461; 0.059035497736880924
15102; 0.05877256390913638
39504; 0.05853574169853027
27223; 0.0583973430208844
3252; 0.0577274953376579
13222; 0.057414002218998166
27876; 0.0570429503029072
43922; 0.05700757878984579
3190; 0.05676713522475832
19858; 0.05666704963686854
19907; 0.05612535103350375
25522; 0.05571644740976841
26924; 0.05561063167620459
27219; 0.05528209969141216
196; 0.05528183326565892
8733; 0.055115319953905
14783; 0.05425572152593376
17307; 0.054173478274329646
33561; 0.054111388027702045
40779; 0.05406489889993856
1322; 0.0529412557544113
161; 0.051695893214035976
15107; 0.05123583445567475
10040; 0.050953512727885265
15025; 0.050897048939011834
26908; 0.050836800473941464
22845; 0.05083566288802369
27812; 0.05076482405375169
8749; 0.050432427905407515
23295; 0.050325867316969516
1546; 0.05024695966589801
3665; 0.04993801098610787
6484; 0.049370126747757946
35815; 0.04905207085792085
1344; 0.048989562061932904
39826; 0.048790229026122435
13781; 0.048506756016883104
41762; 0.04806220045399366
6468; 0.047574004214677196
31626; 0.04743572602323946
15125; 0.04709926485380066
35170; 0.04667230929704809
